,experiment_code,metabolite_code,0.0001,0.001,0.01,0.1,1,10,100,1000,10000
9776,C0.16,g6p_c,20.5182,20.5182,20.5182,20.5182,20.5182,20.5182,20.5182,20.5182,20.5182
9777,C0.16,f6p_c,3.60302,3.6276900000000003,3.86251,5.411980000000001,7.18685,7.196339999999999,7.1978100000000005,7.19802,7.19804
9778,C0.16,fdp_c,1.74648,1.74648,1.7465099999999998,1.74853,1.7816299999999998,1.9209900000000002,2.26907,2.30653,2.30318
9779,C0.16,g3p_c,0.144223,0.144223,0.144224,0.144251,0.14523,0.150832,0.16559300000000002,0.167108,0.16697
9780,C0.16,13dpg_c,0.0225645,0.022564599999999997,0.022564599999999997,0.0225648,0.0225903,0.0234055,0.0263618,0.026666000000000002,0.0266411
9781,C0.16,dhap_c,1.3518,1.3518,1.3518,1.3519700000000001,1.3612799999999998,1.4134,1.5479,1.5617,1.56044
9782,C0.16,pep_c,1.45908,1.45908,1.45908,1.45908,1.45944,1.50024,1.66377,1.68052,1.6791900000000002
9783,C0.16,pyr_c,19.4273,19.4273,19.4273,19.4273,19.4273,19.4749,20.0235,20.0814,20.0778
9784,C0.16,pi_c,51.0396,51.0396,51.0396,51.0396,51.0396,51.0396,51.0396,51.0396,51.0396
9785,C0.16,6pgl_c,4.83343,4.83345,4.83359,4.83507,4.84981,4.99202,6.0355300000000005,8.16301,8.52225
9786,C0.16,6pgc_c,4.5366,4.5366,4.53661,4.5366599999999995,4.53725,4.54478,4.7009099999999995,5.9461900000000005,6.47674
9787,C0.16,ru5p-D_c,0.824092,0.824092,0.8240930000000001,0.824103,0.824202,0.8252940000000001,0.844491,1.03728,1.1286200000000002
9788,C0.16,r5p_c,0.9529040000000001,0.9529040000000001,0.9529049999999999,0.952915,0.953018,0.9542709999999999,0.9727969999999999,1.15381,1.25465
9789,C0.16,e4p_c,0.30509899999999995,0.30509899999999995,0.30509899999999995,0.30505,0.303796,0.291265,0.224041,0.218675,0.424245
9790,C0.16,xu5p-D_c,3.21576,3.21576,3.21576,3.2158,3.21621,3.2204900000000003,3.2937199999999995,4.04845,4.40899
9791,C0.16,s7p_c,6.550680000000001,6.550680000000001,6.55069,6.55084,6.5530800000000005,6.575260000000001,6.733810000000001,7.824389999999999,15.523
9792,C0.22,atp_c,20.5548,20.5548,20.5548,20.5548,20.5548,20.5548,20.5548,20.5548,20.5548
9793,C0.22,adp_c,2.30535,2.30535,2.30535,2.30535,2.30535,2.30535,2.30535,2.30535,2.30535
9794,C0.22,nad_c,11.3238,11.3238,11.3238,11.3238,11.3238,11.3238,11.3238,11.3238,11.3238
9795,C0.22,nadh_c,0.0853285,0.0853285,0.0853285,0.0853285,0.0853285,0.0853285,0.0853285,0.0853285,0.0853285
9796,C0.22,nadp_c,0.0292166,0.0292166,0.0292166,0.0292166,0.0292166,0.0292166,0.0292166,0.0292166,0.0292166
9797,C0.22,nadph_c,0.0207143,0.0207143,0.0207143,0.0207143,0.0207143,0.0207143,0.0207143,0.0207143,0.0207143
9798,C0.22,3pg_c,14.2247,14.2247,14.2247,14.2247,14.245,15.2519,17.6335,17.6668,17.662
9799,C0.22,2pg_c,0.8490840000000001,0.8490840000000001,0.8490850000000001,0.849088,0.850241,0.909474,1.04979,1.05175,1.0514700000000001
9800,C0.22,g6p_c,19.0534,19.0534,19.0534,19.0534,19.0534,19.0534,19.0534,19.0534,19.0534
9801,C0.22,f6p_c,3.10689,3.12194,3.26729,4.33595,6.15004,6.1938,6.19908,6.19926,6.19928
9802,C0.22,fdp_c,2.9983400000000002,2.9983400000000002,2.99841,3.0033,3.1039999999999996,3.56866,4.09469,4.101719999999999,4.1003099999999995
9803,C0.22,g3p_c,0.169496,0.169496,0.169497,0.16955599999999998,0.17188499999999998,0.184434,0.199505,0.19969800000000001,0.199657
9804,C0.22,13dpg_c,0.031005200000000004,0.031005200000000004,0.0310053,0.0310069,0.0311098,0.0334095,0.03846,0.03853,0.0385195
9805,C0.22,dhap_c,1.74437,1.74437,1.74437,1.7446700000000002,1.7675900000000002,1.89115,2.0316099999999997,2.03341,2.03303
9806,C0.22,pep_c,0.542524,0.542524,0.542524,0.542524,0.542736,0.558667,0.595655,0.59614,0.596073
9807,C0.22,pyr_c,19.6952,19.6952,19.6952,19.6952,19.6954,19.8466,20.4756,20.4839,20.483
9808,C0.22,pi_c,37.4923,37.4923,37.4923,37.4923,37.4923,37.4923,37.4923,37.4923,37.4923
9809,C0.22,6pgl_c,31.0539,31.054000000000002,31.0545,31.0599,31.1138,31.644000000000002,36.2192,55.2668,64.2693
9810,C0.22,6pgc_c,5.95378,5.95378,5.953790000000001,5.9539,5.95498,5.96628,6.11616,7.58016,8.657169999999999
9811,C0.22,ru5p-D_c,0.8725719999999999,0.8725719999999999,0.8725729999999999,0.872582,0.872674,0.873718,0.8858469999999999,0.985331,1.06725
9812,C0.22,r5p_c,1.13195,1.13195,1.13195,1.13196,1.1320700000000001,1.13354,1.1485,1.25758,1.3524200000000002
9813,C0.22,e4p_c,0.369631,0.369631,0.369631,0.369606,0.36877,0.360072,0.305193,0.270102,0.47875
9814,C0.22,xu5p-D_c,3.40237,3.40237,3.40237,3.4024099999999997,3.40279,3.4069800000000003,3.45459,3.8443300000000002,4.16803
9815,C0.22,s7p_c,6.09232,6.09232,6.0923300000000005,6.09244,6.09416,6.111269999999999,6.24412,7.10722,12.9107
9816,C0.30,atp_c,4.67427,4.67427,4.67427,4.67427,4.67427,4.67427,4.67427,4.67427,4.67427
9817,C0.30,adp_c,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999,0.8204379999999999
9818,C0.30,nad_c,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999,6.313619999999999
9819,C0.30,nadh_c,0.195392,0.195392,0.195392,0.195392,0.195392,0.195392,0.195392,0.195392,0.195392
9820,C0.30,nadp_c,0.00812322,0.00812322,0.00812322,0.00812322,0.00812322,0.00812322,0.00812322,0.00812322,0.00812322
9821,C0.30,nadph_c,0.0191895,0.0191895,0.0191895,0.0191895,0.0191895,0.0191895,0.0191895,0.0191895,0.0191895
9822,C0.30,3pg_c,5.022130000000001,5.022130000000001,5.022130000000001,5.02214,5.02503,5.2972,6.29496,6.30795,6.30753
9823,C0.30,2pg_c,0.311761,0.311761,0.311761,0.311762,0.311931,0.328675,0.390334,0.391138,0.391112
9824,C0.30,g6p_c,23.5698,23.5698,23.5698,23.5698,23.5698,23.5698,23.5698,23.5698,23.5698
9825,C0.30,f6p_c,3.6826800000000004,3.69058,3.7682800000000003,4.4346,6.72565,7.193410000000001,7.28993,7.2907399999999996,7.29075
9826,C0.30,fdp_c,11.9832,11.9832,11.9833,11.9912,12.2987,15.2374,19.3446,19.3834,19.3815
9827,C0.30,g3p_c,0.36493400000000004,0.36493400000000004,0.36493600000000004,0.365045,0.368747,0.408316,0.458067,0.45851800000000004,0.458487
9828,C0.30,13dpg_c,0.00675644,0.00675646,0.00675646,0.00675656,0.00676337,0.00713436,0.00841653,0.00843309,0.00843254
9829,C0.30,dhap_c,3.5769800000000003,3.5769800000000003,3.5769800000000003,3.57715,3.60563,3.97727,4.44001,4.44415,4.4439
9830,C0.30,pep_c,1.32959,1.32959,1.32959,1.32959,1.33017,1.3999700000000002,1.66146,1.66488,1.66477
9831,C0.30,pyr_c,28.1472,28.1472,28.1472,28.1472,28.1473,28.2638,29.5991,29.6221,29.6216
9832,C0.30,pi_c,73.6051,73.6051,73.6051,73.6051,73.6051,73.6051,73.6051,73.6051,73.6051
9833,C0.30,6pgl_c,6.5094,6.50943,6.50966,6.51198,6.53515,6.757689999999999,8.34274,10.9716,11.0633
9834,C0.30,6pgc_c,2.85258,2.85258,2.85258,2.85258,2.8526599999999998,2.8561900000000002,2.98413,3.5035199999999995,3.5493099999999997
9835,C0.30,ru5p-D_c,0.613328,0.613328,0.613328,0.613329,0.6133390000000001,0.6136550000000001,0.628999,0.713325,0.722567
9836,C0.30,r5p_c,1.3157299999999998,1.3157299999999998,1.3157299999999998,1.3157299999999998,1.31575,1.31643,1.3488,1.52826,1.5481200000000002
9837,C0.30,e4p_c,0.424738,0.424738,0.42473599999999995,0.424523,0.41544200000000003,0.33009099999999997,0.285193,0.322306,0.550605
9838,C0.30,xu5p-D_c,2.39587,2.39587,2.39587,2.39587,2.39593,2.39711,2.45517,2.78706,2.824
9839,C0.30,s7p_c,3.3857,3.3857,3.38571,3.38597,3.3955800000000003,3.4858599999999997,3.5739699999999996,4.03399,6.89474
9840,C0.05,atp_c,12.192,12.192,12.192,12.192,12.192,12.192,12.192,12.192,12.192
9841,C0.05,adp_c,0.695178,0.695178,0.695178,0.695178,0.695178,0.695178,0.695178,0.695178,0.695178
9842,C0.05,nad_c,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001,6.361680000000001
9843,C0.05,nadh_c,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006,0.032304700000000006
9844,C0.05,nadp_c,0.0117514,0.0117514,0.0117514,0.0117514,0.0117514,0.0117514,0.0117514,0.0117514,0.0117514
9845,C0.05,nadph_c,0.100488,0.100488,0.100488,0.100488,0.100488,0.100488,0.100488,0.100488,0.100488
9846,C0.05,3pg_c,19.3237,19.3237,19.3237,19.3238,19.3269,19.476,20.9907,25.79,26.3731
9847,C0.05,2pg_c,1.24696,1.24696,1.24696,1.2469700000000001,1.24714,1.2566700000000002,1.35438,1.66399,1.7016
9848,C0.05,g6p_c,10.9969,10.9969,10.9969,10.9969,10.9969,10.9969,10.9969,10.9969,10.9969
9849,C0.05,f6p_c,1.9336,1.9415,2.01828,2.60974,3.8181199999999995,3.8647199999999997,3.86501,3.8658900000000003,3.8659199999999996
9850,C0.05,fdp_c,0.793407,0.793407,0.7934140000000001,0.793848,0.803088,0.832837,0.931642,1.2838,1.3307200000000001
9851,C0.05,g3p_c,0.09913430000000001,0.0991344,0.0991346,0.09914010000000001,0.0994603,0.10102,0.108004,0.13006099999999998,0.13273800000000002
9852,C0.05,13dpg_c,0.0804669,0.0804669,0.0804671,0.0804694,0.0806206,0.0816359,0.0878832,0.10763099999999999,0.110028
9853,C0.05,dhap_c,0.901279,0.901279,0.901279,0.901323,0.904249,0.9185260000000001,0.981726,1.1813200000000001,1.20555
9854,C0.05,pep_c,6.284,6.284,6.284,6.2840300000000004,6.2846400000000004,6.33122,6.82362,8.38392,8.57348
9855,C0.05,pyr_c,22.0896,22.0896,22.0896,22.0896,22.0897,22.0924,22.2147,22.6457,22.6872
9856,C0.05,pi_c,39.4792,39.4792,39.4792,39.4792,39.4792,39.4792,39.4792,39.4792,39.4792
9857,C0.05,6pgl_c,2.4648,2.46483,2.46512,2.4679599999999997,2.4960400000000003,2.7462400000000002,3.9033900000000004,4.620430000000001,4.63814
9858,C0.05,6pgc_c,2.8618200000000003,2.8618200000000003,2.8618200000000003,2.86184,2.86205,2.8669599999999997,3.0099299999999998,3.85503,3.9295
9859,C0.05,ru5p-D_c,0.23917399999999997,0.23917399999999997,0.23917399999999997,0.239175,0.239193,0.239483,0.249558,0.316046,0.32169000000000003
9860,C0.05,r5p_c,0.5244770000000001,0.5244770000000001,0.5244770000000001,0.5244810000000001,0.524519,0.525148,0.547199,0.692958,0.70531
9861,C0.05,e4p_c,0.143978,0.143978,0.143978,0.143954,0.143286,0.136258,0.103032,0.102168,0.07960249999999999
9862,C0.05,xu5p-D_c,0.93395,0.93395,0.933951,0.9339569999999999,0.934056,0.93519,0.974319,1.23464,1.2568
9863,C0.05,s7p_c,4.29421,4.29421,4.2942,4.29416,4.29425,4.2958099999999995,4.287,3.98319,2.89532
9864,C0.11,atp_c,7.84518,7.84518,7.84518,7.84518,7.84518,7.84518,7.84518,7.84518,7.84518
9865,C0.11,adp_c,0.94527,0.94527,0.94527,0.94527,0.94527,0.94527,0.94527,0.94527,0.94527
9866,C0.11,nad_c,7.64267,7.64267,7.64267,7.64267,7.64267,7.64267,7.64267,7.64267,7.64267
9867,C0.11,nadh_c,0.0457853,0.0457853,0.0457853,0.0457853,0.0457853,0.0457853,0.0457853,0.0457853,0.0457853
9868,C0.11,nadp_c,0.00834197,0.00834197,0.00834197,0.00834197,0.00834197,0.00834197,0.00834197,0.00834197,0.00834197
9869,C0.11,nadph_c,0.0356962,0.0356962,0.0356962,0.0356962,0.0356962,0.0356962,0.0356962,0.0356962,0.0356962
9870,C0.11,3pg_c,9.00098,9.00098,9.00098,9.00099,9.00728,9.34677,10.5748,10.6839,10.6838
9871,C0.11,2pg_c,0.578807,0.578807,0.578808,0.578809,0.5792069999999999,0.600975,0.67977,0.686769,0.686764
9872,C0.11,g6p_c,13.8525,13.8525,13.8525,13.8525,13.8525,13.8525,13.8525,13.8525,13.8525
9873,C0.11,f6p_c,2.43724,2.45438,2.6173900000000003,3.6874300000000004,4.863090000000001,4.86834,4.86903,4.86908,4.86916
9874,C0.11,fdp_c,0.866763,0.866763,0.8667879999999999,0.8682190000000001,0.8916219999999999,0.970354,1.0445200000000001,1.0515700000000001,1.05156
9875,C0.11,g3p_c,0.0935586,0.09355880000000001,0.0935595,0.09358999999999999,0.0946592,0.0989677,0.103656,0.10409700000000001,0.10409600000000001
9876,C0.11,13dpg_c,0.016490900000000003,0.016490900000000003,0.016490900000000003,0.016491400000000003,0.016519,0.017181000000000002,0.0194084,0.0196066,0.0196065
9877,C0.11,dhap_c,0.851202,0.851202,0.8512040000000001,0.851459,0.861165,0.900357,0.9428030000000001,0.946799,0.9467899999999999
9878,C0.11,pep_c,0.565613,0.565613,0.565613,0.565613,0.5656979999999999,0.577191,0.6234430000000001,0.627562,0.62756
9879,C0.11,pyr_c,23.2972,23.2972,23.2972,23.2972,23.2972,23.3399,24.1693,24.2704,24.2704
9880,C0.11,pi_c,32.0477,32.0477,32.0477,32.0477,32.0477,32.0477,32.0477,32.0477,32.0477
9881,C0.11,6pgl_c,4.44355,4.443569999999999,4.44371,4.44511,4.4591,4.59437,5.61143,7.9969600000000005,8.42854
9882,C0.11,6pgc_c,3.27274,3.27274,3.27275,3.2728,3.27338,3.27989,3.3949599999999998,4.4591199999999995,5.07902
9883,C0.11,ru5p-D_c,0.496395,0.496395,0.496396,0.496404,0.496492,0.497667,0.513798,0.654245,0.7390770000000001
9884,C0.11,r5p_c,0.7254970000000001,0.7254970000000001,0.725498,0.725509,0.7256199999999999,0.726973,0.746025,0.924176,1.04239
9885,C0.11,e4p_c,0.197212,0.197212,0.197209,0.197011,0.19280899999999998,0.159183,0.116159,0.119127,0.152068
9886,C0.11,xu5p-D_c,1.9352599999999998,1.9352599999999998,1.9352599999999998,1.9353,1.9356799999999998,1.9404599999999999,2.00378,2.55235,2.88422
9887,C0.11,s7p_c,4.6968,4.6968,4.6968,4.69695,4.7007,4.7308,4.765969999999999,4.90158,6.35939
9888,C0.16,atp_c,10.1577,10.1577,10.1577,10.1577,10.1577,10.1577,10.1577,10.1577,10.1577
9889,C0.16,adp_c,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001,0.6990850000000001
9890,C0.16,nad_c,11.0426,11.0426,11.0426,11.0426,11.0426,11.0426,11.0426,11.0426,11.0426
9891,C0.16,nadh_c,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997,0.23229299999999997
9892,C0.16,nadp_c,0.0129352,0.0129352,0.0129352,0.0129352,0.0129352,0.0129352,0.0129352,0.0129352,0.0129352
9893,C0.16,nadph_c,0.0558313,0.0558313,0.0558313,0.0558313,0.0558313,0.0558313,0.0558313,0.0558313,0.0558313
9894,C0.16,3pg_c,9.84185,9.84185,9.84185,9.84187,9.85038,10.1909,11.2447,11.306,11.3022
9895,C0.16,2pg_c,0.631257,0.631257,0.631258,0.631259,0.631797,0.653559,0.720973,0.724897,0.7246560000000001
9896,C0.16,g6p_c,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002,20.868000000000002
9897,C0.16,f6p_c,3.6937800000000003,3.72758,4.0444,5.9159,7.37595,7.37743,7.3781,7.37817,7.378189999999999
9898,C0.16,fdp_c,1.8585,1.8585,1.85854,1.86067,1.89209,2.02684,2.3124700000000002,2.3296900000000003,2.32857
9899,C0.16,g3p_c,0.13414,0.13414,0.134141,0.134158,0.13483699999999998,0.139522,0.150697,0.151345,0.151301
9900,C0.16,13dpg_c,0.0296197,0.029619799999999998,0.0296199,0.029620099999999996,0.0296533,0.0306908,0.0338599,0.034044300000000007,0.0340329
9901,C0.16,dhap_c,1.2436200000000002,1.2436200000000002,1.2436200000000002,1.24374,1.25013,1.29332,1.39504,1.40094,1.40054
9902,C0.16,pep_c,1.10825,1.10825,1.10825,1.10825,1.10853,1.13686,1.23183,1.23732,1.237
9903,C0.16,pyr_c,16.6008,16.6008,16.6008,16.6008,16.6009,16.6549,17.1289,17.1575,17.1562
9904,C0.16,pi_c,61.2945,61.2945,61.2945,61.2945,61.2945,61.2945,61.2945,61.2945,61.2945
9905,C0.16,6pgl_c,4.53605,4.53607,4.5363,4.538530000000001,4.56071,4.77035,6.10367,7.8646,7.9618
9906,C0.16,6pgc_c,3.7637699999999996,3.7637699999999996,3.7637699999999996,3.76379,3.76402,3.7686900000000003,3.90173,4.76125,4.8997
9907,C0.16,ru5p-D_c,0.630775,0.630775,0.630775,0.630779,0.630813,0.631387,0.650566,0.787948,0.810703
9908,C0.16,r5p_c,0.941995,0.941995,0.9419959999999999,0.9420000000000001,0.942048,0.942667,0.964786,1.14783,1.1815799999999999
9909,C0.16,e4p_c,0.224902,0.224902,0.22490100000000002,0.224854,0.223953,0.215246,0.165365,0.145465,0.20739699999999997
9910,C0.16,xu5p-D_c,2.456,2.456,2.456,2.45602,2.45617,2.458,2.5259,3.0693,3.1611
9911,C0.16,s7p_c,5.98417,5.98417,5.98417,5.98424,5.98538,5.99639,6.07109,6.51901,9.547130000000001
9912,C0.22,atp_c,23.6163,23.6163,23.6163,23.6163,23.6163,23.6163,23.6163,23.6163,23.6163
9913,C0.22,adp_c,2.22155,2.22155,2.22155,2.22155,2.22155,2.22155,2.22155,2.22155,2.22155
9914,C0.22,nad_c,9.08243,9.08243,9.08243,9.08243,9.08243,9.08243,9.08243,9.08243,9.08243
9915,C0.22,nadh_c,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006,0.057621000000000006
9916,C0.22,nadp_c,0.0242232,0.0242232,0.0242232,0.0242232,0.0242232,0.0242232,0.0242232,0.0242232,0.0242232
9917,C0.22,nadph_c,0.0770465,0.0770465,0.0770465,0.0770465,0.0770465,0.0770465,0.0770465,0.0770465,0.0770465
9918,C0.22,3pg_c,3.7,3.7,3.7,3.7000300000000004,3.7105699999999997,3.99177,4.13009,4.1298,4.12959
9919,C0.22,2pg_c,0.23070300000000002,0.23070300000000002,0.23070300000000002,0.23070500000000002,0.23134699999999997,0.248676,0.257213,0.257195,0.257182
9920,C0.22,g6p_c,19.2978,19.2978,19.2978,19.2978,19.2978,19.2978,19.2978,19.2978,19.2978
9921,C0.22,f6p_c,3.30445,3.32724,3.5442699999999996,4.97831,6.58847,6.59692,6.59735,6.59737,6.597389999999999
9922,C0.22,fdp_c,2.32868,2.32868,2.32875,2.33255,2.39715,2.6838599999999997,2.76625,2.766,2.7658099999999997
9923,C0.22,g3p_c,0.15842,0.15842,0.158421,0.15848900000000002,0.16050899999999999,0.169995,0.172675,0.17266600000000001,0.17265899999999998
9924,C0.22,13dpg_c,0.0103541,0.010354200000000001,0.010354200000000001,0.010354899999999998,0.010401899999999999,0.0112166,0.011598899999999999,0.0115981,0.0115975
9925,C0.22,dhap_c,1.64619,1.64619,1.64619,1.6465,1.6660400000000002,1.76141,1.78798,1.7879,1.78783
9926,C0.22,pep_c,0.500393,0.500393,0.500393,0.500394,0.501346,0.533459,0.5500550000000001,0.550022,0.5499970000000001
9927,C0.22,pyr_c,15.1755,15.1755,15.1755,15.1755,15.1765,15.4678,15.8041,15.8037,15.8034
9928,C0.22,pi_c,39.8881,39.8881,39.8881,39.8881,39.8881,39.8881,39.8881,39.8881,39.8881
9929,C0.22,6pgl_c,9.13919,9.13924,9.13981,9.14545,9.20152,9.72655,12.947000000000001,17.0271,17.1302
9930,C0.22,6pgc_c,3.9285300000000003,3.9285300000000003,3.9285300000000003,3.9285400000000004,3.92865,3.93309,4.10899,5.04683,5.12093
9931,C0.22,ru5p-D_c,0.588873,0.588873,0.588873,0.588874,0.588885,0.589112,0.59978,0.693261,0.7018449999999999
9932,C0.22,r5p_c,1.0976,1.0976,1.0976,1.0976,1.09762,1.09799,1.11532,1.2806799999999998,1.2964799999999999
9933,C0.22,e4p_c,0.184882,0.184882,0.184882,0.184861,0.18441300000000002,0.180093,0.150604,0.12093599999999999,0.143267
9934,C0.22,xu5p-D_c,2.29917,2.29917,2.29917,2.29917,2.29924,2.3001,2.3399099999999997,2.70732,2.74131
9935,C0.22,s7p_c,5.4438699999999995,5.4438699999999995,5.4438699999999995,5.443890000000001,5.44431,5.44836,5.47842,5.6813400000000005,6.96134
9936,C0.30,atp_c,5.84788,5.84788,5.84788,5.84788,5.84788,5.84788,5.84788,5.84788,5.84788
9937,C0.30,adp_c,1.03589,1.03589,1.03589,1.03589,1.03589,1.03589,1.03589,1.03589,1.03589
9938,C0.30,nad_c,4.7398,4.7398,4.7398,4.7398,4.7398,4.7398,4.7398,4.7398,4.7398
9939,C0.30,nadh_c,0.176771,0.176771,0.176771,0.176771,0.176771,0.176771,0.176771,0.176771,0.176771
9940,C0.30,nadp_c,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999,0.011393299999999999
9941,C0.30,nadph_c,0.0431171,0.0431171,0.0431171,0.0431171,0.0431171,0.0431171,0.0431171,0.0431171,0.0431171
9942,C0.30,3pg_c,8.67414,8.67414,8.67414,8.67415,8.6779,9.05925,12.1031,12.3617,12.3599
9943,C0.30,2pg_c,0.5041770000000001,0.5041770000000001,0.5041770000000001,0.504178,0.504359,0.5259149999999999,0.700709,0.71559,0.715488
9944,C0.30,g6p_c,26.8984,26.8984,26.8984,26.8984,26.8984,26.8984,26.8984,26.8984,26.8984
9945,C0.30,f6p_c,4.53863,4.553780000000001,4.701630000000001,5.88531,8.7645,8.98264,9.03084,9.0326,9.03261
9946,C0.30,fdp_c,11.3194,11.3194,11.3195,11.3283,11.5955,13.9114,17.8871,18.0359,18.0333
9947,C0.30,g3p_c,0.368586,0.368586,0.368587,0.368664,0.372154,0.406276,0.46074499999999996,0.462789,0.462747
9948,C0.30,13dpg_c,0.010790799999999998,0.010790799999999998,0.010790799999999998,0.010790899999999999,0.0107991,0.011297,0.015057299999999997,0.015374200000000001,0.015372
9949,C0.30,dhap_c,3.6804900000000003,3.6804900000000003,3.6804900000000003,3.6806300000000003,3.70791,4.03664,4.5467699999999995,4.56514,4.5648
9950,C0.30,pep_c,1.90526,1.90526,1.90526,1.90526,1.90566,1.9831599999999998,2.6367700000000003,2.6926900000000002,2.69232
9951,C0.30,pyr_c,23.4339,23.4339,23.4339,23.4339,23.4339,23.4859,24.5764,24.6664,24.666
9952,C0.30,pi_c,96.1973,96.1973,96.1973,96.1973,96.1973,96.1973,96.1973,96.1973,96.1973
9953,C0.30,6pgl_c,5.07115,5.0711900000000005,5.0716,5.07564,5.11565,5.4807,7.337910000000001,8.61524,8.63665
9954,C0.30,6pgc_c,3.53231,3.53231,3.53231,3.53231,3.5324400000000002,3.5395,3.7558800000000003,4.30817,4.34278
9955,C0.30,ru5p-D_c,0.685136,0.685136,0.685136,0.685135,0.685144,0.685966,0.7244659999999999,0.8281120000000001,0.8348459999999999
9956,C0.30,r5p_c,1.48872,1.48872,1.48872,1.48872,1.48874,1.49043,1.57346,1.79784,1.8125
9957,C0.30,e4p_c,0.345173,0.345173,0.345173,0.345111,0.343125,0.322454,0.24487399999999998,0.262423,0.446071
9958,C0.30,xu5p-D_c,2.67686,2.67686,2.67686,2.67686,2.67689,2.6791099999999997,2.82598,3.2359400000000003,3.26295
9959,C0.30,s7p_c,3.46498,3.46498,3.4649900000000002,3.4651,3.4675800000000003,3.4929900000000003,3.61386,4.13394,7.05133
9960,C0.05,atp_c,7.8938,7.8938,7.8938,7.8938,7.8938,7.8938,7.8938,7.8938,7.8938
9961,C0.05,adp_c,0.261522,0.261522,0.261522,0.261522,0.261522,0.261522,0.261522,0.261522,0.261522
9962,C0.05,nad_c,11.872,11.872,11.872,11.872,11.872,11.872,11.872,11.872,11.872
9963,C0.05,nadh_c,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003,0.028192900000000003
9964,C0.05,nadp_c,0.00851276,0.00851276,0.00851276,0.00851276,0.00851276,0.00851276,0.00851276,0.00851276,0.00851276
9965,C0.05,nadph_c,0.0583576,0.0583576,0.0583576,0.0583576,0.0583576,0.0583576,0.0583576,0.0583576,0.0583576
9966,C0.05,3pg_c,5.80203,5.80203,5.80203,5.80203,5.80324,5.89384,6.41983,6.55704,6.56332
9967,C0.05,2pg_c,0.374506,0.374506,0.374506,0.374506,0.374581,0.380399,0.41429099999999996,0.42313199999999995,0.423537
9968,C0.05,g6p_c,10.3451,10.3451,10.3451,10.3451,10.3451,10.3451,10.3451,10.3451,10.3451
9969,C0.05,f6p_c,1.80243,1.8084900000000002,1.86753,2.33961,3.51531,3.6036099999999998,3.6038300000000003,3.60382,3.60373
9970,C0.05,fdp_c,0.5716859999999999,0.5716859999999999,0.5716899999999999,0.572002,0.578918,0.610323,0.666929,0.682194,0.683067
9971,C0.05,g3p_c,0.08802819999999999,0.08802819999999999,0.0880283,0.08803380000000001,0.0884469,0.09089169999999999,0.09562910000000001,0.096876,0.0969475
9972,C0.05,13dpg_c,0.0482171,0.0482171,0.048217199999999995,0.0482181,0.048314499999999996,0.0493908,0.053552199999999994,0.0546409,0.0546941
9973,C0.05,dhap_c,0.818955,0.818955,0.818955,0.818984,0.822728,0.845615,0.8887370000000001,0.900068,0.900716
9974,C0.05,pep_c,1.76922,1.76922,1.76922,1.76922,1.76942,1.7955599999999998,1.9533599999999998,1.99453,1.9964
9975,C0.05,pyr_c,13.8462,13.8462,13.8462,13.8462,13.8462,13.857000000000001,14.2107,14.3354,14.3393
9976,C0.05,pi_c,21.4961,21.4961,21.4961,21.4961,21.4961,21.4961,21.4961,21.4961,21.4961
9977,C0.05,6pgl_c,3.63984,3.63995,3.64099,3.6514,3.75274,4.55795,6.82372,7.19694,7.199210000000001
9978,C0.05,6pgc_c,2.2662299999999997,2.2662299999999997,2.2662299999999997,2.26625,2.26646,2.27314,2.41281,3.04126,3.07376
9979,C0.05,ru5p-D_c,0.238825,0.238825,0.238825,0.238827,0.238882,0.239771,0.25264699999999995,0.31606599999999996,0.318981
9980,C0.05,r5p_c,0.5129520000000001,0.5129520000000001,0.5129520000000001,0.5129560000000001,0.512997,0.514493,0.541582,0.676817,0.682577
9981,C0.05,e4p_c,0.036320599999999995,0.036320599999999995,0.0363205,0.0363221,0.0363576,0.0368733,0.03823680000000001,0.0309943,0.028286900000000004
