,experiment_code,reaction_code,0.0001,0.001,0.01,0.1,1,10,100,1000,10000
9297,C0.30,pyr_c_EX,2.7046200000000002,2.7046200000000002,2.7046200000000002,2.7046200000000002,2.70464,2.7248799999999997,2.86765,2.8698799999999998,2.8698200000000003
9298,C0.30,dhap_c_EX,0.731442,0.731442,0.731442,0.731478,0.736509,0.8073100000000001,0.910378,0.9118370000000001,0.9117700000000001
9299,C0.30,r5p_c_EX,0.0317473,0.0317473,0.0317473,0.031747500000000005,0.031748900000000004,0.0318031,0.0329468,0.035686699999999995,0.0363754
9300,C0.05,PGI,10.615,10.552,9.95332,6.02061,0.49729399999999996,0.341536,0.33946,0.339018,0.338789
9301,C0.05,PFK,0.32800799999999997,0.32812199999999997,0.32917399999999997,0.335054,0.341063,0.340863,0.340442,0.340276,0.340279
9302,C0.05,FBA,0.327997,0.327997,0.32800100000000004,0.328367,0.33218400000000003,0.339497,0.340238,0.340276,0.34028
9303,C0.05,TPI,0.313592,0.313565,0.31338299999999997,0.31204699999999996,0.31155700000000003,0.32338,0.324306,0.32424000000000003,0.32424899999999995
9304,C0.05,GAPD,0.642043,0.642044,0.642049,0.642174,0.646942,0.6650699999999999,0.665049,0.665359,0.665288
9305,C0.05,PGK,0.642062,0.6420520000000001,0.642048,0.642171,0.646922,0.6650159999999999,0.665036,0.665359,0.665288
9306,C0.05,GPM,0.642263,0.642205,0.642046,0.642047,0.6429,0.6498149999999999,0.661575,0.6653560000000001,0.665288
9307,C0.05,ENO,0.642031,0.6420319999999999,0.642037,0.6420399999999999,0.642645,0.648832,0.661351,0.6653560000000001,0.665288
9308,C0.05,PYK,0.642037,0.642037,0.642037,0.642037,0.642057,0.6448729999999999,0.660441,0.6653560000000001,0.665288
9309,C0.05,G6PDH2r,0.18579500000000002,0.185784,0.185672,0.184567,0.174095,0.106652,0.0142403,0.0104578,0.0103343
9310,C0.05,PGL,0.00830345,0.00830367,0.00830586,0.00832765,0.00853382,0.00985878,0.011402299999999999,0.0104509,0.0103343
9311,C0.05,GND,0.00823935,0.00823538,0.00821693,0.00819406,0.00793776,0.00831296,0.00925515,0.0102886,0.0103336
9312,C0.05,RPE,0.00191596,0.00191609,0.00191631,0.00189233,0.0015789,0.00165102,0.00183867,0.00153641,0.00150485
9313,C0.05,RKI,0.00628638,0.00628639,0.00628645,0.00628665,0.00630021,0.00651197,0.00720786,0.00873638,0.00882873
9314,C0.05,TKL1,0.000500627,0.000500627,0.000500624,0.000500536,0.000496591,0.00047938699999999996,0.000538837,0.000847894,0.000759573
9315,C0.05,TKL2,0.00138059,0.00137546,0.00132769,0.00105187,0.000734672,0.000594868,0.000483727,0.000626784,0.000745045
9316,C0.05,TAL,0.00135123,0.00132757,0.00110143,-0.00044174,-0.00262914,-0.00123456,0.00049925,0.000630932,0.000745337
9317,C0.05,pyr_c_EX,0.6420319999999999,0.6420319999999999,0.6420319999999999,0.6420319999999999,0.6420319999999999,0.642311,0.65615,0.665353,0.665288
9318,C0.05,dhap_c_EX,0.0144768,0.0144768,0.0144768,0.0144787,0.0145785,0.015074700000000002,0.015767,0.0160358,0.016030700000000002
9319,C0.05,r5p_c_EX,0.00576773,0.00576773,0.00576773,0.00576775,0.00576801,0.00578406,0.00623509,0.00785566,0.00806903
9320,C0.11,PGI,10.8122,10.7727,10.3907,7.5290300000000006,1.36148,0.782676,0.7726689999999999,0.772301,0.771826
9321,C0.11,PFK,0.733899,0.734156,0.7366050000000001,0.753005,0.779227,0.777043,0.7731100000000001,0.772913,0.772972
9322,C0.11,FBA,0.733876,0.733875,0.7338720000000001,0.733952,0.736476,0.759097,0.7728149999999999,0.772914,0.7729729999999999
9323,C0.11,TPI,0.685516,0.685481,0.685014,0.6811520000000001,0.676737,0.703883,0.719417,0.719468,0.719568
9324,C0.11,GAPD,1.4208,1.4208,1.4208100000000001,1.42106,1.4276200000000001,1.46966,1.4936,1.49409,1.4935200000000002
9325,C0.11,PGK,1.42089,1.42082,1.4208100000000001,1.42106,1.4276,1.46957,1.49359,1.49409,1.4935200000000002
9326,C0.11,GPM,1.42077,1.42077,1.42078,1.4208,1.42131,1.43256,1.48878,1.49409,1.4935200000000002
9327,C0.11,ENO,1.4208,1.4208,1.4208,1.4208,1.42096,1.43041,1.4885,1.4941,1.4935200000000002
9328,C0.11,PYK,1.4208,1.4208,1.4208,1.4208,1.42086,1.4295,1.48837,1.4941,1.4935200000000002
9329,C0.11,G6PDH2r,0.0866985,0.0866979,0.0866919,0.0866315,0.0860327,0.08052480000000001,0.050951199999999995,0.0250049,0.0243552
9330,C0.11,PGL,0.020846599999999996,0.020846599999999996,0.0208472,0.020852900000000004,0.0209098,0.0214226,0.0238736,0.024731799999999998,0.0243534
9331,C0.11,GND,0.0206392,0.0206392,0.0206392,0.0206393,0.020621900000000002,0.0206317,0.0221271,0.0244761,0.0243478
9332,C0.11,RPE,0.00233591,0.0023359,0.00233583,0.00233261,0.00227707,0.0022037,0.00289585,0.00222978,0.00156112
9333,C0.11,RKI,0.0182651,0.0182651,0.0182651,0.018265200000000002,0.018266900000000003,0.018289,0.018905099999999998,0.0221975,0.0227855
9334,C0.11,TKL1,0.0015462,0.0015462,0.00154618,0.00154567,0.00153158,0.00143737,0.0014307,0.00175392,0.0009900830000000001
9335,C0.11,TKL2,0.000633584,0.000632106,0.000617983,0.000521512,0.000347274,0.00023871,0.00019629,0.000284206,0.00056673
9336,C0.11,TAL,0.000673577,0.000612655,2.19741e-05,-0.0044727,-0.013722799999999999,-0.005455300000000001,0.000247411,0.000328244,0.00057922
9337,C0.11,pyr_c_EX,1.4208,1.4208,1.4208,1.4208,1.4208,1.4229100000000001,1.48564,1.4941,1.4935200000000002
9338,C0.11,dhap_c_EX,0.048446800000000005,0.048446800000000005,0.0484469,0.04845530000000001,0.0487785,0.0510732,0.0533149,0.05344580000000001,0.0534048
9339,C0.11,r5p_c_EX,0.016673300000000002,0.016673300000000002,0.0166734,0.0166734,0.016674400000000002,0.0166965,0.0171647,0.0203898,0.0217938
9340,C0.16,PGI,16.6508,16.5714,15.8107,10.5238,1.66298,1.20574,1.19381,1.1933200000000002,1.19333
9341,C0.16,PFK,1.09315,1.09417,1.1038700000000001,1.16451,1.23876,1.2030399999999999,1.19359,1.19336,1.19339
9342,C0.16,FBA,1.09303,1.09303,1.0930799999999998,1.09618,1.12618,1.18225,1.19355,1.19336,1.19339
9343,C0.16,TPI,1.06399,1.06399,1.0639100000000001,1.06104,1.05913,1.14293,1.15972,1.15952,1.15955
9344,C0.16,GAPD,2.1574400000000002,2.1574400000000002,2.15745,2.15789,2.18473,2.3270299999999997,2.3538799999999998,2.35334,2.35324
9345,C0.16,PGK,2.1573900000000004,2.1574400000000002,2.15745,2.15789,2.18471,2.32698,2.35387,2.35334,2.35324
9346,C0.16,GPM,2.15757,2.1575599999999997,2.15751,2.15746,2.15951,2.19563,2.32686,2.35334,2.35324
9347,C0.16,ENO,2.1574400000000002,2.1574400000000002,2.1574400000000002,2.1574400000000002,2.158,2.1875299999999998,2.3252,2.35334,2.35324
9348,C0.16,PYK,2.1574400000000002,2.1574400000000002,2.1574400000000002,2.1574400000000002,2.1576299999999997,2.18483,2.32465,2.35334,2.35324
9349,C0.16,G6PDH2r,0.297512,0.297504,0.297417,0.296553,0.288159,0.22303499999999998,0.056254,0.025594400000000003,0.0253871
9350,C0.16,PGL,0.021844400000000003,0.0218446,0.021846599999999997,0.0218664,0.0220584,0.0235158,0.0266634,0.025566400000000003,0.0253868
9351,C0.16,GND,0.0217356,0.0217356,0.0217356,0.0217357,0.0217363,0.0217775,0.022925,0.025294099999999996,0.025383900000000004
9352,C0.16,RPE,0.000497191,0.000497115,0.000496524,0.000495332,0.000490722,0.000504468,0.000887269,0.000528552,0.000332165
9353,C0.16,RKI,0.021275799999999997,0.0212738,0.0212583,0.0212336,0.021234,0.0212406,0.0219065,0.024753400000000002,0.0250514
9354,C0.16,TKL1,0.00042701699999999997,0.00042701699999999997,0.000427015,0.00042684099999999996,0.00041664,0.000365659,0.000366038,0.000466195,0.000308795
9355,C0.16,TKL2,4.2241800000000006e-05,4.21008e-05,4.0775599999999996e-05,3.2692e-05,2.19913e-05,1.83183e-05,1.2598099999999999e-05,1.44615e-05,2.21683e-05
9356,C0.16,TAL,5.76717e-05,4.19361e-05,-0.000109151,-0.00117719,-0.0029298,-0.00212538,-0.00023031400000000002,2.6639299999999998e-05,2.99061e-05
9357,C0.16,pyr_c_EX,2.15742,2.15742,2.15742,2.1574299999999997,2.1574299999999997,2.1689,2.32131,2.35334,2.35324
9358,C0.16,dhap_c_EX,0.029051099999999996,0.029051099999999996,0.0290512,0.0290563,0.029631,0.03301269999999999,0.0338125,0.033835699999999996,0.0338331
9359,C0.16,r5p_c_EX,0.0207914,0.0207914,0.0207914,0.0207914,0.020791900000000002,0.020804,0.0212529,0.024260499999999997,0.0247419
9360,C0.22,PGI,8.33456,8.312710000000001,8.100719999999999,6.4817,2.8422099999999997,2.43903,2.41965,2.41938,2.41941
9361,C0.22,PFK,2.22892,2.2303900000000003,2.24442,2.3411,2.4932,2.43235,2.41941,2.41946,2.4195
9362,C0.22,FBA,2.22877,2.22877,2.22891,2.23805,2.29907,2.4097,2.4194299999999997,2.41946,2.4195
9363,C0.22,TPI,2.01744,2.0173900000000002,2.0169900000000003,2.00904,2.0181,2.1585099999999997,2.17017,2.17021,2.17027
9364,C0.22,GAPD,4.24651,4.246519999999999,4.24654,4.248069999999999,4.31907,4.57355,4.590380000000001,4.59028,4.59014
9365,C0.22,PGK,4.2464900000000005,4.2465,4.24654,4.24803,4.31884,4.5733,4.590380000000001,4.59028,4.59014
9366,C0.22,GPM,4.24655,4.24654,4.24653,4.2466099999999996,4.2560400000000005,4.44258,4.5904300000000005,4.59028,4.59014
9367,C0.22,ENO,4.246519999999999,4.246519999999999,4.246519999999999,4.24654,4.25239,4.43486,4.5904300000000005,4.59028,4.59014
9368,C0.22,PYK,4.24653,4.24653,4.24653,4.24653,4.24984,4.42877,4.5904300000000005,4.59028,4.59014
9369,C0.22,G6PDH2r,0.19889600000000002,0.198892,0.19885,0.198433,0.194354,0.16132,0.0628698,0.0375801,0.0373923
9370,C0.22,PGL,0.031486,0.0314863,0.031488999999999996,0.0315154,0.0317733,0.0338234,0.0388466,0.0375531,0.0373918
9371,C0.22,GND,0.0314477,0.0314477,0.0314477,0.0314477,0.031449,0.0315608,0.034250699999999995,0.0374436,0.0373892
9372,C0.22,RPE,0.000671631,0.0006735710000000001,0.0006737280000000001,0.00067309,0.000666678,0.0007190230000000001,0.00166125,0.000705674,0.00042887199999999996
9373,C0.22,RKI,0.0293295,0.0306431,0.030769799999999996,0.030770099999999998,0.030769400000000002,0.030792,0.0323,0.0367284,0.0369599
9374,C0.22,TKL1,0.000606383,0.0006063819999999999,0.000606374,0.00060594,0.000586254,0.000510991,0.0005160319999999999,0.000647821,0.000394531
9375,C0.22,TKL2,4.85366e-05,4.84353e-05,4.74642e-05,4.06954e-05,2.80525e-05,2.25625e-05,1.6506400000000002e-05,2.0136400000000003e-05,3.27758e-05
9376,C0.22,TAL,0.00010211299999999999,6.944569999999999e-05,-0.000247999,-0.00269883,-0.00797561,-0.0055185,-0.000248267,6.0452700000000005e-05,5.6000000000000006e-05
9377,C0.22,pyr_c_EX,4.24651,4.24651,4.24651,4.24651,4.24674,4.3628800000000005,4.59045,4.59028,4.59014
9378,C0.22,dhap_c_EX,0.211567,0.211567,0.211567,0.211654,0.217833,0.24451900000000001,0.249263,0.24925,0.249234
9379,C0.22,r5p_c_EX,0.030154300000000002,0.030154300000000002,0.030154300000000002,0.030154400000000005,0.0301548,0.030171499999999997,0.0311478,0.0360594,0.0365645
9380,C0.30,PGI,6.552569999999999,6.543769999999999,6.45709,5.70955,2.91155,1.93566,1.7288400000000002,1.7237900000000002,1.7239
9381,C0.30,PFK,1.57992,1.58097,1.5913,1.6782599999999999,1.96498,1.9177799999999998,1.7288,1.72385,1.72395
9382,C0.30,FBA,1.57984,1.57984,1.5798299999999998,1.5806,1.60359,1.68124,1.72315,1.72385,1.72395
9383,C0.30,TPI,0.913911,0.913903,0.913726,0.910407,0.891315,0.917118,0.8806379999999999,0.879015,0.879175
9384,C0.30,GAPD,2.49441,2.49441,2.49442,2.4946900000000003,2.50656,2.60373,2.60427,2.60347,2.60343
9385,C0.30,PGK,2.49443,2.49442,2.49442,2.49468,2.5065,2.60359,2.60426,2.60347,2.60343
9386,C0.30,GPM,2.49454,2.49452,2.49443,2.49444,2.49598,2.5316099999999997,2.6017900000000003,2.60347,2.60343
9387,C0.30,ENO,2.49441,2.49441,2.49442,2.49442,2.49533,2.52705,2.60163,2.60347,2.60343
9388,C0.30,PYK,2.49442,2.49442,2.49442,2.49442,2.49454,2.519,2.60135,2.60347,2.60343
9389,C0.30,G6PDH2r,0.935293,0.9352459999999999,0.934783,0.930169,0.886209,0.590152,0.0818671,0.039044300000000004,0.0389973
9390,C0.30,PGL,0.0362694,0.0362696,0.0362714,0.036289300000000003,0.0364586,0.0375316,0.0390747,0.0390435,0.038997199999999996
9391,C0.30,GND,0.036248800000000005,0.0362501,0.0362591,0.036264599999999994,0.0363497,0.037068199999999996,0.0384391,0.0390304,0.0389956
9392,C0.30,RPE,0.000929978,0.0009295639999999999,0.000926376,0.0009212939999999999,0.0009599960000000001,0.00134551,0.00151463,0.000677749,0.000352261
9393,C0.30,RKI,0.0353718,0.0353705,0.0353596,0.0353332,0.0353579,0.035568699999999995,0.0367103,0.0383482,0.038642800000000005
9394,C0.30,TKL1,0.000868782,0.000868782,0.000868775,0.0008685660000000001,0.000859069,0.000752062,0.000670748,0.0006547909999999999,0.00033953
9395,C0.30,TKL2,1.52707e-05,1.52526e-05,1.50754e-05,1.36384e-05,9.23307e-06,5.86715e-06,4.6070300000000005e-06,5.6413e-06,1.06519e-05
9396,C0.30,TAL,0.00012227,8.16406e-05,-0.000317901,-0.00373693,-0.015440100000000002,-0.00780902,0.000126415,6.320180000000001e-05,3.9803000000000005e-05
9397,C0.30,pyr_c_EX,2.49442,2.49442,2.49442,2.49442,2.49442,2.5028599999999996,2.60038,2.60347,2.60343
9398,C0.30,dhap_c_EX,0.665974,0.665974,0.665974,0.666006,0.670329,0.734913,0.841885,0.8448399999999999,0.844772
9399,C0.30,r5p_c_EX,0.034432199999999996,0.034432199999999996,0.034432199999999996,0.034432300000000006,0.0344332,0.0344809,0.035570599999999994,0.0376838,0.0383021
9400,C0.05,PGI,16.8369,16.6607,15.0428,6.541119999999999,0.36787800000000004,0.349727,0.344754,0.344632,0.344622
9401,C0.05,PFK,0.330664,0.330896,0.332932,0.341408,0.345808,0.345355,0.344852,0.344713,0.344713
9402,C0.05,FBA,0.33063899999999996,0.330638,0.33063400000000004,0.331016,0.33429000000000003,0.343668,0.344642,0.344713,0.344713
9403,C0.05,TPI,0.313037,0.31301799999999996,0.312398,0.307573,0.307944,0.323832,0.325063,0.32506599999999997,0.325065
9404,C0.05,GAPD,0.643708,0.643709,0.64373,0.64417,0.6514340000000001,0.6718029999999999,0.669704,0.6698649999999999,0.669866
9405,C0.05,PGK,0.643721,0.643713,0.643727,0.6441640000000001,0.651408,0.671748,0.6696949999999999,0.6698649999999999,0.669866
9406,C0.05,GPM,0.643629,0.643664,0.643706,0.643738,0.644933,0.653565,0.6668649999999999,0.669864,0.669866
9407,C0.05,ENO,0.643705,0.643705,0.643705,0.643712,0.644516,0.6523869999999999,0.666682,0.669864,0.669866
9408,C0.05,PYK,0.64371,0.64371,0.64371,0.64371,0.643746,0.64788,0.6659689999999999,0.669864,0.669866
9409,C0.05,G6PDH2r,0.035949699999999994,0.0359491,0.0359434,0.035886400000000006,0.0353275,0.030682599999999997,0.014849600000000001,0.00793058,0.00771922
9410,C0.05,PGL,0.0061324,0.00613244,0.00613288,0.00613724,0.00618018,0.00655037,0.00795011,0.00787218,0.00771917
9411,C0.05,GND,0.00590501,0.00590501,0.00590501,0.005905,0.00590382,0.00593228,0.00656465,0.00755778,0.00771878
9412,C0.05,RPE,0.000229754,0.000229756,0.000229738,0.00022795099999999997,0.000216724,0.000216165,0.000470827,0.000221707,0.000133544
9413,C0.05,RKI,0.00565678,0.00565678,0.00565679,0.00565689,0.00566102,0.00568381,0.00599442,0.00731198,0.00758521
9414,C0.05,TKL1,5.57248e-05,5.57248e-05,5.5722799999999994e-05,5.5675200000000005e-05,5.48334e-05,5.15085e-05,5.18675e-05,8.76588e-05,8.82701e-05
9415,C0.05,TKL2,0.00010379700000000001,0.000103126,9.71884e-05,7.131909999999999e-05,5.47075e-05,4.0637600000000005e-05,3.11649e-05,3.96905e-05,4.51463e-05
9416,C0.05,TAL,9.048360000000001e-05,-5.29491e-06,-0.000902602,-0.0062114,-0.0100132,-0.00435087,6.64095e-05,4.11105e-05,4.64547e-05
9417,C0.05,pyr_c_EX,0.6437109999999999,0.6437109999999999,0.6437109999999999,0.6437109999999999,0.6437109999999999,0.644379,0.663641,0.669864,0.669866
9418,C0.05,dhap_c_EX,0.017624,0.017624,0.0176241,0.017631599999999997,0.0178214,0.0185543,0.019416,0.0196476,0.0196477
9419,C0.05,r5p_c_EX,0.00556264,0.00556264,0.00556264,0.00556268,0.00556313,0.0055691000000000004,0.00573458,0.00717337,0.00749686
9420,C0.11,PGI,14.4769,14.4051,13.7166,8.93014,1.11261,0.78887,0.784552,0.784466,0.784354
9421,C0.11,PFK,0.751275,0.751558,0.754212,0.770001,0.7882819999999999,0.7861600000000001,0.7847350000000001,0.7847,0.784708
9422,C0.11,FBA,0.7512449999999999,0.7512449999999999,0.751242,0.7513340000000001,0.754618,0.778258,0.784673,0.7847,0.784708
9423,C0.11,TPI,0.708381,0.7083659999999999,0.707889,0.7032649999999999,0.702396,0.731119,0.7381800000000001,0.738192,0.73821
9424,C0.11,GAPD,1.4600600000000001,1.4600600000000001,1.4600899999999999,1.46068,1.47136,1.5123,1.52329,1.5235,1.5233299999999999
9425,C0.11,PGK,1.46004,1.46005,1.4600799999999998,1.46066,1.4713,1.5122,1.52329,1.5235,1.5233299999999999
9426,C0.11,GPM,1.46011,1.46011,1.4600799999999998,1.4600899999999999,1.46109,1.4768700000000001,1.52191,1.5235,1.5233299999999999
9427,C0.11,ENO,1.46005,1.46005,1.4600600000000001,1.4600600000000001,1.46046,1.47466,1.5218200000000002,1.5235,1.5233299999999999
9428,C0.11,PYK,1.4600600000000001,1.4600600000000001,1.4600600000000001,1.4600600000000001,1.46015,1.47252,1.52173,1.5235,1.5233299999999999
9429,C0.11,G6PDH2r,0.0518423,0.051842,0.051838499999999996,0.05180409999999999,0.0514639,0.048404199999999994,0.0336899,0.0216733,0.021320699999999998
9430,C0.11,PGL,0.0177486,0.0177487,0.017749200000000003,0.0177545,0.017806299999999997,0.0182742,0.0205327,0.0214537,0.0213197
9431,C0.11,GND,0.0175849,0.0175849,0.017585,0.0175855,0.0175706,0.017668400000000004,0.019035200000000002,0.0212678,0.0213173
9432,C0.11,RPE,0.000872135,0.0008721260000000001,0.000872015,0.000869159,0.0008343039999999999,0.0008602760000000001,0.00144528,0.0008423580000000001,0.000598103
9433,C0.11,RKI,0.016690200000000002,0.016690200000000002,0.016690200000000002,0.016690200000000002,0.0166917,0.016720099999999998,0.0173572,0.0203963,0.0207188
9434,C0.11,TKL1,0.00047227300000000005,0.000472272,0.00047226,0.00047196099999999996,0.00046603199999999996,0.000441064,0.00045196300000000005,0.000615536,0.000421744
9435,C0.11,TKL2,0.000297488,0.000296494,0.00028716099999999997,0.00023029799999999998,0.000150961,9.425610000000001e-05,8.67536e-05,0.00011229,0.000174828
9436,C0.11,TAL,0.000294758,0.000216713,-0.000537287,-0.00610936,-0.0146755,-0.002589,9.707510000000001e-05,0.00012193200000000001,0.000179551
9437,C0.11,pyr_c_EX,1.4600600000000001,1.4600600000000001,1.4600600000000001,1.4600600000000001,1.4600600000000001,1.46624,1.52138,1.5235,1.52334
9438,C0.11,dhap_c_EX,0.04289369999999999,0.04289369999999999,0.0428938,0.0429077,0.043330900000000006,0.0452281,0.046469699999999996,0.046508,0.0464985
9439,C0.11,r5p_c_EX,0.0161816,0.0161816,0.0161816,0.0161817,0.0161825,0.0161953,0.0166092,0.019740999999999998,0.0202963
9440,C0.16,PGI,14.5221,14.4763,14.0307,10.5657,2.15168,1.16688,1.15666,1.15652,1.1565299999999998
9441,C0.16,PFK,1.07809,1.0786200000000001,1.08364,1.11896,1.18103,1.16408,1.1565299999999998,1.15654,1.15656
9442,C0.16,FBA,1.0780299999999998,1.0780299999999998,1.07805,1.08012,1.10102,1.1443,1.15654,1.15654,1.15656
9443,C0.16,TPI,1.02855,1.02849,1.02826,1.02609,1.02187,1.08204,1.0992899999999999,1.0992899999999999,1.09931
9444,C0.16,GAPD,2.1067,2.1067,2.1067,2.1069,2.12315,2.2281299999999997,2.25628,2.25624,2.25615
9445,C0.16,PGK,2.1067099999999996,2.1067,2.1067,2.1069,2.12315,2.2281,2.25628,2.25624,2.25615
9446,C0.16,GPM,2.10676,2.10675,2.1067299999999998,2.1067,2.10807,2.1543400000000004,2.2558,2.25624,2.25615
9447,C0.16,ENO,2.10669,2.10669,2.1067,2.1067,2.10722,2.15007,2.25577,2.25624,2.25615
9448,C0.16,PYK,2.1067,2.1067,2.1067,2.1067,2.10696,2.14819,2.25576,2.25624,2.25615
9449,C0.16,G6PDH2r,0.0690707,0.0690702,0.0690652,0.06901610000000001,0.0685306,0.06416720000000001,0.043198900000000005,0.0256931,0.0252292
9450,C0.16,PGL,0.021200099999999996,0.021200200000000002,0.0212008,0.021206700000000002,0.0212656,0.0217977,0.024325,0.0253532,0.025228200000000003
9451,C0.16,GND,0.0210327,0.0210327,0.0210327,0.0210328,0.0210334,0.021069,0.0222267,0.0251052,0.0252253
9452,C0.16,RPE,0.00043431300000000003,0.000434245,0.00043409199999999996,0.00043406699999999995,0.00043211599999999997,0.000445362,0.0008610689999999999,0.000503299,0.000299333
9453,C0.16,RKI,0.020618,0.020607900000000002,0.020584099999999998,0.0205833,0.0205835,0.0205907,0.0212252,0.0245819,0.024925700000000002
9454,C0.16,TKL1,0.000355674,0.000355674,0.00035567199999999997,0.000355599,0.000349598,0.00031215,0.000310656,0.000418179,0.000287684
9455,C0.16,TKL2,2.04469e-05,2.03982e-05,1.99319e-05,1.6696e-05,1.07374e-05,8.47911e-06,5.627959999999999e-06,6.82975e-06,1.04537e-05
9456,C0.16,TAL,3.16309e-05,2.1435e-05,-7.82409e-05,-0.000886425,-0.00302207,-0.00218741,-0.000129138,1.5806099999999998e-05,1.65192e-05
9457,C0.16,pyr_c_EX,2.10669,2.10669,2.10669,2.10669,2.1067,2.12133,2.25528,2.25624,2.25615
9458,C0.16,dhap_c_EX,0.0497195,0.0497195,0.049719400000000004,0.0497257,0.0504605,0.055632400000000005,0.0572519,0.0572505,0.057246000000000005
9459,C0.16,r5p_c_EX,0.0201939,0.0201939,0.0201939,0.020194,0.0201947,0.020206000000000002,0.0206062,0.0241199,0.024637299999999997
9460,C0.22,PGI,8.72788,8.703289999999999,8.465060000000001,6.659260000000001,2.78519,2.42541,2.4011,2.40097,2.40097
9461,C0.22,PFK,2.22788,2.22938,2.2436,2.3393200000000003,2.47768,2.41847,2.4010700000000003,2.40108,2.4011
9462,C0.22,FBA,2.2277299999999998,2.2277299999999998,2.2279299999999997,2.2383599999999997,2.29934,2.3970599999999997,2.4010700000000003,2.40108,2.4011
9463,C0.22,TPI,1.9351099999999999,1.9351200000000002,1.9347299999999998,1.9251200000000002,1.9343700000000001,2.04872,2.0495799999999997,2.0495900000000002,2.04962
9464,C0.22,GAPD,4.16314,4.16314,4.16315,4.16466,4.23722,4.45121,4.45101,4.45099,4.45095
9465,C0.22,PGK,4.163130000000001,4.16314,4.16315,4.1645199999999996,4.2367,4.45092,4.45101,4.45099,4.45095
9466,C0.22,GPM,4.16325,4.16323,4.16315,4.1632,4.17176,4.32356,4.4510000000000005,4.45099,4.45095
9467,C0.22,ENO,4.163119999999999,4.163119999999999,4.163119999999999,4.163130000000001,4.16781,4.31573,4.45099,4.45099,4.45095
9468,C0.22,PYK,4.163130000000001,4.163130000000001,4.163130000000001,4.163130000000001,4.1653199999999995,4.3089,4.45099,4.45099,4.45095
9469,C0.22,G6PDH2r,0.115651,0.115648,0.115625,0.11539200000000001,0.113132,0.09608799999999999,0.0545664,0.0429902,0.0428846
9470,C0.22,PGL,0.035153,0.0351534,0.035156900000000005,0.0351925,0.03553869999999999,0.0382664,0.044613099999999996,0.0429617,0.042884399999999996
9471,C0.22,GND,0.0351231,0.0351231,0.0351231,0.0351232,0.0351259,0.0353379,0.0392054,0.042886,0.042883300000000006
9472,C0.22,RPE,0.000413401,0.00041339800000000004,0.000413357,0.00041251,0.000399582,0.000478685,0.00173227,0.00040414,0.000307306
9473,C0.22,RKI,0.034707999999999996,0.034707999999999996,0.034707999999999996,0.034708499999999996,0.0347161,0.034802099999999996,0.037102800000000005,0.0424758,0.0425759
9474,C0.22,TKL1,0.000289247,0.000289247,0.000289244,0.000289027,0.00027861,0.000241097,0.000250418,0.00033621199999999996,0.000247232
9475,C0.22,TKL2,0.000109861,0.00010960700000000001,0.00010718,9.06745e-05,6.189390000000001e-05,4.83963e-05,3.67195e-05,4.42763e-05,5.9577399999999996e-05
9476,C0.22,TAL,0.00012301399999999998,8.47085e-05,-0.000288908,-0.00326284,-0.00996599,-0.00589384,-6.58093e-05,6.23385e-05,7.11828e-05
9477,C0.22,pyr_c_EX,4.163130000000001,4.163130000000001,4.163130000000001,4.163130000000001,4.16323,4.23908,4.45097,4.45099,4.45095
9478,C0.22,dhap_c_EX,0.292571,0.292571,0.292572,0.292734,0.30244099999999996,0.341435,0.351492,0.351489,0.35148
9479,C0.22,r5p_c_EX,0.0344148,0.0344148,0.0344148,0.0344148,0.0344152,0.034435400000000005,0.0360385,0.0421265,0.0423284
9480,C0.30,PGI,7.18001,7.17047,7.0764,6.25167,2.90119,1.62842,1.53598,1.53245,1.53251
9481,C0.30,PFK,1.40714,1.4076899999999999,1.41313,1.4587,1.60941,1.6178299999999999,1.53598,1.5325,1.5325600000000001
9482,C0.30,FBA,1.40706,1.40706,1.40705,1.40764,1.42133,1.46824,1.53016,1.5325,1.5325600000000001
9483,C0.30,TPI,0.908854,0.9088459999999999,0.908731,0.906651,0.8943450000000001,0.9142680000000001,0.9295479999999999,0.929784,0.929898
9484,C0.30,GAPD,2.31636,2.31636,2.31637,2.31655,2.32442,2.38732,2.4600299999999997,2.4628200000000002,2.46274
9485,C0.30,PGK,2.31637,2.31637,2.31637,2.3165400000000003,2.3243400000000003,2.38721,2.46002,2.4628200000000002,2.46274
9486,C0.30,GPM,2.31651,2.31648,2.31637,2.31638,2.31751,2.35955,2.4590099999999997,2.4628200000000002,2.46274
9487,C0.30,ENO,2.31636,2.31636,2.31636,2.31637,2.3170900000000003,2.3578200000000002,2.45895,2.4628200000000002,2.46274
9488,C0.30,PYK,2.31637,2.31637,2.31637,2.31637,2.3166599999999997,2.35525,2.45885,2.4628200000000002,2.46274
9489,C0.30,G6PDH2r,0.141074,0.141073,0.141058,0.14090899999999998,0.139443,0.126809,0.0766622,0.0478252,0.04760109999999999
9490,C0.30,PGL,0.0410028,0.0410029,0.0410041,0.0410163,0.041136,0.0421702,0.0461851,0.047697,0.047600300000000005
9491,C0.30,GND,0.0409657,0.040965800000000004,0.0409669,0.040968300000000006,0.0409835,0.041480800000000005,0.0444209,0.0476555,0.0475985
9492,C0.30,RPE,0.0006524909999999999,0.00065213,0.00064945,0.00064672,0.000652606,0.0009058639999999999,0.00174729,0.000605567,0.000320684
