# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = inference_model_yeast_exp_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/out/input_data_yeast_exp.json
# init = /var/folders/dg/rm_5w1r54719cfv7q8cj0nkjnz2j8q/T/tmph6eua06f/1f1gg5ey.json
# random
#   seed = 63928
# output
#   file = /Users/nicow/Maud/data/out/inference_model_yeast_exp-202003031326-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,formation_energy.1,formation_energy.2,formation_energy.3,formation_energy.4,formation_energy.5,formation_energy.6,formation_energy.7,formation_energy.8,formation_energy.9,formation_energy.10,formation_energy.11,formation_energy.12,formation_energy.13,kinetic_parameters.1,kinetic_parameters.2,kinetic_parameters.3,kinetic_parameters.4,kinetic_parameters.5,kinetic_parameters.6,kinetic_parameters.7,kinetic_parameters.8,kinetic_parameters.9,kinetic_parameters.10,kinetic_parameters.11,kinetic_parameters.12,kinetic_parameters.13,kinetic_parameters.14,kinetic_parameters.15,kinetic_parameters.16,kinetic_parameters.17,kinetic_parameters.18,kinetic_parameters.19,kinetic_parameters.20,kinetic_parameters.21,kinetic_parameters.22,kinetic_parameters.23,kinetic_parameters.24,kinetic_parameters.25,kinetic_parameters.26,kinetic_parameters.27,kinetic_parameters.28,kinetic_parameters.29,kinetic_parameters.30,kinetic_parameters.31,kinetic_parameters.32,kinetic_parameters.33,kinetic_parameters.34,enzyme_concentration.1.1,enzyme_concentration.2.1,enzyme_concentration.1.2,enzyme_concentration.2.2,enzyme_concentration.1.3,enzyme_concentration.2.3,enzyme_concentration.1.4,enzyme_concentration.2.4,enzyme_concentration.1.5,enzyme_concentration.2.5,enzyme_concentration.1.6,enzyme_concentration.2.6,enzyme_concentration.1.7,enzyme_concentration.2.7,enzyme_concentration.1.8,enzyme_concentration.2.8,conc_unbalanced.1.1,conc_unbalanced.2.1,conc_unbalanced.1.2,conc_unbalanced.2.2,conc_unbalanced.1.3,conc_unbalanced.2.3,conc_unbalanced.1.4,conc_unbalanced.2.4,conc_unbalanced.1.5,conc_unbalanced.2.5,conc_unbalanced.1.6,conc_unbalanced.2.6,conc_unbalanced.1.7,conc_unbalanced.2.7,conc_unbalanced.1.8,conc_unbalanced.2.8,initial_time,conc.1.1,conc.2.1,conc.1.2,conc.2.2,conc.1.3,conc.2.3,conc.1.4,conc.2.4,conc.1.5,conc.2.5,conc.1.6,conc.2.6,conc.1.7,conc.2.7,conc.1.8,conc.2.8,conc.1.9,conc.2.9,conc.1.10,conc.2.10,conc.1.11,conc.2.11,conc.1.12,conc.2.12,conc.1.13,conc.2.13,conc.1.14,conc.2.14,flux.1.1,flux.2.1,flux.1.2,flux.2.2,flux.1.3,flux.2.3,flux.1.4,flux.2.4,flux.1.5,flux.2.5,flux.1.6,flux.2.6,flux.1.7,flux.2.7,flux.1.8,flux.2.8,delta_g.1,delta_g.2,delta_g.3,delta_g.4,delta_g.5,delta_g.6,delta_g.7,delta_g.8,yconc_sim.1,yconc_sim.2,yconc_sim.3,yconc_sim.4,yconc_sim.5,yconc_sim.6,yconc_sim.7,yconc_sim.8,yconc_sim.9,yconc_sim.10,yconc_sim.11,yconc_sim.12,yconc_sim.13,yconc_sim.14,yconc_sim.15,yconc_sim.16,yconc_sim.17,yconc_sim.18,yconc_sim.19,yconc_sim.20,yenz_sim.1,yenz_sim.2,yenz_sim.3,yenz_sim.4,yenz_sim.5,yenz_sim.6,yenz_sim.7,yenz_sim.8,yenz_sim.9,yenz_sim.10,yenz_sim.11,yenz_sim.12,yenz_sim.13,yenz_sim.14,yenz_sim.15,yenz_sim.16,yflux_sim.1,yflux_sim.2,yflux_sim.3,yflux_sim.4,log_like.1,log_like.2,log_like.3,log_like.4,log_like.5,log_like.6,log_like.7,log_like.8,log_like.9,log_like.10,log_like.11,log_like.12,log_like.13,log_like.14,log_like.15,log_like.16,log_like.17,log_like.18,log_like.19,log_like.20,log_like.21,log_like.22,log_like.23,log_like.24
-41047.4,0.885095,0.000159319,7,127,0,48810.7,-446.791,-2313.02,-1440.77,-1222.9,-1158.71,-1365.21,-1336.31,-1333.79,-2220.86,-1106.39,-2218.99,-1111.95,-1073.32,1.1298,0.902108,1.05243,0.199357,0.196207,29.5833,0.231156,63.8442,1.05,0.310204,486.988,0.100137,0.710671,0.109741,0.99493,205.077,0.445965,2.00758,2.41413,4.21941,6.45375,5.24441,565.431,0.427199,0.0898258,1.51162,0.0596309,0.906629,18.6864,0.207838,0.00318208,4.54488,1.90666,55.8898,0.31621,0.341287,0.981596,0.292932,0.152596,0.510097,0.149768,0.482433,0.0752809,0.421909,0.0797772,0.345299,0.0336062,0.670352,0.0322916,0.614465,3.55171,0.0208748,4.02177,0.0158198,0.320988,0.0371717,0.255819,0.0304122,0.0922817,0.0177424,0.070777,0.0142918,0.516372,2.8013,0.434098,2.67455,0,3.55171,0.0208748,0.000901752,0.00114085,4.02177,0.0158198,0.320988,0.0371717,0.255819,0.0304122,0.0922817,0.0177424,0.070777,0.0142918,0.0209125,0.0558784,0.00623832,0.0202512,2.64078,2.30879,0.060565,0.297407,3.09451e-05,5.29808e-05,0.516372,2.8013,0.434098,2.67455,0.252351,0.00615223,0.252351,0.00615223,0.252351,0.00615223,0.252351,0.00615223,0.25235,0.00615223,-0.341712,0.0727528,-0.0893618,0.078905,-0.0893618,0.078905,0,-17.2589,2.51462,-14.8101,2.51359,5.55617,24.9142,-18.479,3.56663,0.023317,0.0718284,2.68775,0.536694,0.0956711,0.246085,0.453968,0.304407,4.05341,0.0202388,0.0582652,0.0147413,2.30585,2.76384,0.0177152,0.0307095,2.77484,0.0364361,0.0159892,0.254685,0.918147,0.157224,0.140078,0.0783433,0.0795593,0.0311219,0.0318486,0.355208,0.27416,0.534157,0.512803,0.420067,0.35152,0.667585,0.625287,0.235747,-0.341499,0.005047,0.0758311,-731.694,-3320.2,-129.677,-7.57392,-8.57894,-1112.54,-79.4677,-3796.07,-2254.55,-483.659,-103.955,-834.266,-290.005,-1284.48,-5725.66,-259.448,-97.4686,-3965.71,-5579.07,2.2405,-1378.11,1.09251,-96.8892,-1529.09
-40028.7,1,0.000224717,4,15,0,41082.8,-446.79,-2313.02,-1440.77,-1222.9,-1158.7,-1365.21,-1336.31,-1333.79,-2220.85,-1106.39,-2218.98,-1111.95,-1073.32,1.13833,0.897652,1.01669,0.199034,0.195878,29.5614,0.231842,63.7015,1.05125,0.310151,488.205,0.100095,0.712863,0.109824,0.991086,204.039,0.442463,2.01294,2.41581,4.29199,6.43945,5.25356,567.142,0.427294,0.0896436,1.51617,0.059387,0.911269,18.6881,0.20828,0.0031985,4.56042,1.90046,55.4487,0.305912,0.342328,0.982479,0.293495,0.152239,0.508397,0.148964,0.48021,0.0767958,0.423263,0.0801037,0.343499,0.0337392,0.667179,0.0323073,0.615234,3.5184,0.021055,3.96981,0.0158751,0.32062,0.0372819,0.255711,0.0304324,0.0920574,0.0177592,0.0701838,0.0142579,0.513598,2.73861,0.435,2.67301,0,3.5184,0.021055,0.000839282,0.00109998,3.96981,0.0158751,0.32062,0.0372819,0.255711,0.0304324,0.0920574,0.0177592,0.0701838,0.0142579,0.0149986,0.0529716,0.00420044,0.0191976,1.70485,2.19692,0.0597771,0.290247,2.99254e-05,5.15751e-05,0.513598,2.73861,0.435,2.67301,0.234879,0.00598315,0.234879,0.00598315,0.234879,0.00598315,0.234879,0.00598315,0.234879,0.00598315,-0.321473,0.0698891,-0.0865944,0.0758723,-0.0865944,0.0758723,0,-17.2611,2.51461,-14.8027,2.5075,5.56054,24.9237,-18.4836,4.03211,0.0151833,0.0626686,1.59764,0.536336,0.0837127,0.260794,0.457766,0.327059,3.57679,0.0222658,0.0513297,0.0136973,2.08973,2.75397,0.0180374,0.02989,2.80596,0.0409411,0.0165808,0.363875,1.01911,0.156027,0.147592,0.0829251,0.0832111,0.0345646,0.0309313,0.279987,0.297287,0.479199,0.475347,0.403551,0.350035,0.621456,0.596634,0.230432,-0.319974,0.0061441,0.0742886,-603.726,-2998.33,-130.231,-10.5383,-9.40402,-1448.72,-77.2894,-3071.24,-2247.31,-482.136,-104.079,-832.57,-289.448,-1271.32,-5707.27,-284.536,-98.1527,-3877.67,-5531.32,2.18678,-1377.41,1.0937,-96.0475,-1525.23
-38828.6,1,0.000442135,4,15,0,40070.1,-446.79,-2313.02,-1440.76,-1222.91,-1158.71,-1365.21,-1336.31,-1333.78,-2220.85,-1106.39,-2218.98,-1111.96,-1073.31,1.15416,0.893278,0.968098,0.199416,0.19574,29.433,0.23103,64.1029,1.05333,0.312223,489.16,0.101266,0.71743,0.108829,0.990179,202.274,0.44036,2.01656,2.40788,4.40236,6.45379,5.1923,569.06,0.42806,0.0900008,1.52727,0.059263,0.909584,18.5288,0.209407,0.00320781,4.56619,1.87806,55.1134,0.287955,0.343432,0.978829,0.29248,0.15131,0.506806,0.147332,0.476443,0.0788517,0.421442,0.0807737,0.343346,0.0340818,0.669171,0.0325133,0.620404,3.48106,0.0214369,3.91189,0.016069,0.320797,0.0375073,0.255356,0.0305536,0.0917427,0.0178045,0.0693219,0.0142685,0.511267,2.65395,0.435221,2.67339,0,3.48106,0.0214369,0.000748065,0.00104372,3.91189,0.016069,0.320797,0.0375073,0.255356,0.0305536,0.0917427,0.0178045,0.0693219,0.0142685,0.0108442,0.0493299,0.00282114,0.0178127,1.06575,2.04786,0.0587959,0.28024,2.92732e-05,4.99944e-05,0.511267,2.65395,0.435221,2.67339,0.209267,0.00576088,0.209267,0.00576088,0.209267,0.00576088,0.209267,0.00576088,0.209267,0.00576088,-0.292967,0.0676086,-0.0837002,0.0733695,-0.0837002,0.0733695,0,-17.2545,2.52361,-14.8006,2.49868,5.56972,24.9184,-18.4876,3.31229,0.0115156,0.0654559,1.14405,0.522114,0.0893614,0.249718,0.404633,0.325166,3.75816,0.0208157,0.0479485,0.0131887,2.04676,2.55193,0.0165121,0.0313261,2.62319,0.0351569,0.0156424,0.348022,1.03386,0.150859,0.141897,0.0751021,0.07724,0.0321853,0.0328953,0.25489,0.303649,0.540906,0.483701,0.406358,0.329688,0.682362,0.623989,0.215868,-0.282006,0.0118496,0.0650758,-438.207,-2572.77,-130.962,-13.1337,-10.381,-1819.35,-74.1421,-2378.32,-2241.2,-479.998,-104.485,-832.155,-289.717,-1256.52,-5668.92,-319.759,-97.9379,-3754.81,-5465.42,2.04033,-1373.24,1.09343,-94.3438,-1511.84
-38194.4,1,0.000861132,3,7,0,38861.4,-446.793,-2313.03,-1440.76,-1222.91,-1158.71,-1365.22,-1336.31,-1333.78,-2220.84,-1106.39,-2218.98,-1111.96,-1073.31,1.15366,0.888272,0.940448,0.199542,0.196441,29.3239,0.231876,63.8219,1.05491,0.313474,487.113,0.102177,0.718077,0.10881,0.992279,200.283,0.438266,2.0145,2.40437,4.46666,6.45484,5.18196,564.679,0.430442,0.0900759,1.52542,0.0594151,0.912939,18.5837,0.21121,0.00322176,4.58194,1.87429,54.9896,0.280428,0.343714,0.975139,0.290423,0.151046,0.504242,0.145769,0.472941,0.0799062,0.42075,0.0812739,0.343472,0.0342067,0.668608,0.0324915,0.621821,3.44456,0.02168,3.84346,0.0161233,0.322047,0.0375255,0.255569,0.0308953,0.0910475,0.017692,0.0687384,0.0142417,0.510823,2.5825,0.43817,2.67717,0,3.44456,0.02168,0.000713661,0.00103494,3.84346,0.0161233,0.322047,0.0375255,0.255569,0.0308953,0.0910475,0.017692,0.0687384,0.0142417,0.00969254,0.0469182,0.00245373,0.0168882,0.879679,1.93155,0.0584399,0.272374,2.83767e-05,4.96869e-05,0.510823,2.5825,0.43817,2.67717,0.19748,0.00567138,0.19748,0.00567138,0.19748,0.00567138,0.19748,0.00567138,0.19748,0.00567138,-0.277643,0.066459,-0.0801632,0.0721303,-0.0801632,0.0721303,0,-17.2424,2.53141,-14.7875,2.49215,5.57261,24.9117,-18.5113,3.37136,0.00961846,0.0684582,0.852697,0.510833,0.0920713,0.25267,0.466027,0.331253,4.09462,0.0219048,0.0447318,0.0134372,2.03872,2.55577,0.0171317,0.0291185,2.86163,0.0365023,0.016098,0.209598,0.931996,0.164181,0.147173,0.0832147,0.0774291,0.0348552,0.0332921,0.267609,0.274386,0.511492,0.498136,0.424209,0.362603,0.649662,0.552878,0.199397,-0.275773,0.00857455,0.0716529,-370.847,-2357.43,-131.256,-14.5208,-11.391,-1957.45,-72.0244,-2120.72,-2240.04,-475.267,-104.241,-826.652,-291.606,-1238.87,-5644.94,-345.765,-98.481,-3654.09,-5408.47,2.40029,-1361.6,1.09019,-94.2074,-1508.13
-36439.5,1,0.00165988,3,7,0,38220.3,-446.792,-2313.04,-1440.74,-1222.9,-1158.73,-1365.22,-1336.32,-1333.77,-2220.82,-1106.38,-2218.97,-1111.98,-1073.31,1.17267,0.883712,0.872949,0.19943,0.195497,29.5131,0.232217,64.9055,1.0695,0.311526,480.125,0.105391,0.720147,0.106525,0.986474,194.495,0.431757,2.03116,2.41874,4.59072,6.49112,5.21025,567.115,0.426276,0.09028,1.53225,0.0596936,0.907361,18.554,0.212706,0.00327944,4.58786,1.85017,54.6032,0.259356,0.344742,0.958539,0.291432,0.148607,0.49856,0.142597,0.465308,0.0830047,0.4237,0.0819552,0.343525,0.0354255,0.668806,0.0327738,0.621974,3.39501,0.0228527,3.64496,0.0163282,0.321511,0.0378005,0.257947,0.0316598,0.0893046,0.0177941,0.0664137,0.014298,0.49154,2.33231,0.449422,2.68929,0,3.39501,0.0228527,0.000610602,0.000956519,3.64496,0.0163282,0.321511,0.0378005,0.257947,0.0316598,0.0893046,0.0177941,0.0664137,0.014298,0.00770269,0.0386967,0.00183595,0.0137907,0.563933,1.53233,0.0550631,0.242911,2.57101e-05,4.59652e-05,0.49154,2.33231,0.449422,2.68929,0.168219,0.00550598,0.168219,0.00550598,0.168219,0.00550598,0.168219,0.00550598,0.168219,0.00550598,-0.240716,0.0593064,-0.0724967,0.0648124,-0.0724967,0.0648124,0,-17.2351,2.55585,-14.753,2.45468,5.60394,24.8926,-18.5399,3.28291,0.00782156,0.0697469,0.547588,0.474661,0.0913099,0.25715,0.504631,0.315478,3.90262,0.0221901,0.0428851,0.0147378,1.50653,2.35977,0.0194435,0.0341233,2.46764,0.0348784,0.015387,0.33807,0.967717,0.148954,0.133018,0.0794798,0.0781499,0.0359412,0.0326694,0.319996,0.302148,0.439606,0.45944,0.393281,0.372568,0.662932,0.589772,0.166906,-0.246389,0.00314948,0.0511788,-227.656,-1877.12,-131.802,-24.3392,-12.8518,-2255.83,-63.6999,-1580.38,-2188.75,-463.349,-101.55,-806.15,-290.795,-1186.57,-5533.53,-455.067,-97.3459,-3268.63,-5198.47,2.07426,-1336.18,1.07448,-92.164,-1494.27
-35306.8,1,0.0031661,2,3,0,36453.1,-446.789,-2313.03,-1440.73,-1222.9,-1158.73,-1365.22,-1336.33,-1333.77,-2220.8,-1106.38,-2218.98,-1112.01,-1073.31,1.17964,0.883171,0.838897,0.199786,0.195691,29.3901,0.231878,64.9418,1.07622,0.310738,473.943,0.106836,0.732502,0.10542,0.981021,191.751,0.427434,2.0641,2.43026,4.69342,6.45534,5.25889,563.641,0.422874,0.0904649,1.52929,0.0596642,0.909244,18.6265,0.213998,0.00331924,4.59694,1.84359,53.7819,0.24794,0.345141,0.947085,0.290643,0.146352,0.492307,0.139137,0.452275,0.0857304,0.425241,0.0833449,0.346206,0.0360169,0.673591,0.0331482,0.625643,3.36226,0.024055,3.51094,0.0166181,0.320254,0.0385961,0.262291,0.0321977,0.0884033,0.017815,0.0646481,0.0143196,0.476318,2.16438,0.459842,2.68718,0,3.36226,0.024055,0.000568463,0.000945885,3.51094,0.0166181,0.320254,0.0385961,0.262291,0.0321977,0.0884033,0.017815,0.0646481,0.0143196,0.00696625,0.0339287,0.00161677,0.012046,0.440581,1.28769,0.0526351,0.22342,2.40342e-05,4.31822e-05,0.476318,2.16438,0.459842,2.68718,0.153923,0.00555285,0.153923,0.00555285,0.153923,0.00555285,0.153923,0.00555285,0.153923,0.00555285,-0.221572,0.0545525,-0.0676493,0.0601054,-0.0676493,0.0601054,0,-17.2359,2.56489,-14.7269,2.41576,5.62614,24.8886,-18.5448,3.27755,0.00758165,0.0627551,0.433001,0.486011,0.0821804,0.265691,0.475856,0.342073,3.379,0.0236042,0.0337107,0.0137972,1.30474,2.15562,0.0180292,0.0354882,2.65218,0.0398542,0.0182613,0.390152,0.865111,0.134185,0.150273,0.088458,0.0800453,0.0340754,0.0345713,0.488689,0.275357,0.497058,0.496419,0.404679,0.347512,0.649118,0.633392,0.156758,-0.221517,0.00234626,0.0537428,-170.148,-1649.58,-131.647,-31.9967,-13.876,-2392.95,-57.5111,-1314.54,-2147.27,-457.153,-96.7814,-787.838,-288.895,-1150.3,-5426.18,-538.196,-96.9124,-2993.17,-5047.1,2.0062,-1318.8,1.0778,-86.454,-1475.07
-28622.9,1,0.00597594,2,3,0,35286.7,-446.779,-2313.12,-1440.66,-1222.89,-1158.74,-1365.25,-1336.42,-1333.7,-2220.69,-1106.38,-2218.96,-1112.13,-1073.29,1.17112,0.877299,0.707209,0.201094,0.192799,30.3689,0.231061,64.7941,1.20218,0.303039,449.914,0.125714,0.826881,0.095688,0.980632,157.846,0.415299,2.02154,2.43786,5.0019,6.58194,5.33663,568.573,0.428647,0.091496,1.49662,0.0588694,0.912754,18.7459,0.222927,0.00356971,4.65747,1.75466,50.142,0.204892,0.35654,0.831996,0.276849,0.129717,0.45496,0.109507,0.370155,0.103039,0.411031,0.0923637,0.363163,0.043277,0.650848,0.0365033,0.647924,3.21322,0.0340759,2.53441,0.0173745,0.30867,0.0447065,0.275542,0.0378136,0.0797083,0.0169323,0.0561386,0.0152242,0.371196,1.25699,0.536772,2.66025,0,3.21322,0.0340759,0.000468307,0.00115326,2.53441,0.0173745,0.30867,0.0447065,0.275542,0.0378136,0.0797083,0.0169323,0.0561386,0.0152242,0.00753571,0.0194335,0.00177629,0.00647185,0.172915,0.378331,0.0385553,0.123875,1.51373e-05,2.97311e-05,0.371196,1.25699,0.536772,2.66025,0.106165,0.00687922,0.106165,0.00687922,0.106165,0.00687922,0.106165,0.00687922,0.106165,0.00687922,-0.147305,0.0328819,-0.0411394,0.0397611,-0.0411394,0.0397611,0,-17.1837,2.7202,-14.5297,2.1767,5.74141,24.8652,-18.748,3.24064,0.00704376,0.0559364,0.176199,0.374645,0.0846005,0.263101,0.505006,0.292899,2.48766,0.0324302,0.0208492,0.0153609,0.393105,1.307,0.0167137,0.0382346,2.93905,0.047919,0.0185992,0.21026,0.828163,0.124612,0.113947,0.0974594,0.0914147,0.0392269,0.032615,0.37941,0.277516,0.468083,0.368886,0.408687,0.339425,0.651027,0.61385,0.0960059,-0.14788,0.00518607,0.0184832,-37.3128,-905.6,-127.307,-78.3569,-19.1656,-2285.39,-29.8386,-528.362,-1832.42,-396.273,-83.3635,-669.749,-271.32,-858.455,-4724.82,-967.256,-80.1199,-1396.06,-4013.55,4.45075,-1158.64,1.09847,-51.0962,-1427.06
-20413.1,1,0.0111621,2,3,0,28363,-446.786,-2313.22,-1440.56,-1222.89,-1158.73,-1365.27,-1336.62,-1333.55,-2220.62,-1106.39,-2218.94,-1112.2,-1073.26,1.04275,0.881174,0.792374,0.200025,0.187864,31.4792,0.235776,64.6292,1.31471,0.31645,403.594,0.179645,1.10498,0.0786035,0.949252,107.36,0.384554,2.03425,2.52624,5.32179,6.42378,5.33749,564.757,0.429821,0.0926841,1.47994,0.0594212,0.926862,19.1125,0.233967,0.00371131,4.51295,1.72081,48.3316,0.198725,0.411932,0.724982,0.259015,0.116744,0.379518,0.0764097,0.264246,0.122626,0.394484,0.108855,0.368794,0.0545127,0.613268,0.0439639,0.692702,3.17108,0.0631082,1.61364,0.0178619,0.304599,0.0518218,0.302421,0.0492341,0.0706214,0.0165149,0.0501114,0.0161075,0.263076,0.701409,0.644039,2.777,0,3.17108,0.0631082,0.000648785,0.00315154,1.61364,0.0178619,0.304599,0.0518218,0.302421,0.0492341,0.0706214,0.0165149,0.0501114,0.0161075,0.0336207,0.0680204,0.00870799,0.0196036,0.116924,0.112887,0.026757,0.0672503,1.03266e-05,2.22114e-05,0.263076,0.701409,0.644039,2.777,0.118452,0.0176373,0.118452,0.0176373,0.118452,0.0176373,0.118452,0.0176373,0.118452,0.0176373,-0.144603,0.0138709,-0.0261508,0.0315081,-0.0261508,0.0315081,0,-17.1786,3.07774,-14.4186,2.0414,5.81031,24.8678,-18.9908,2.93616,0.0323876,0.049157,0.120008,0.274479,0.0727913,0.330818,0.675062,0.310584,1.56824,0.0643391,0.066771,0.0154343,0.109332,0.64789,0.0166605,0.0487411,2.96984,0.0507677,0.01804,0.23064,0.674393,0.128729,0.0793895,0.128128,0.112232,0.0511434,0.0454397,0.431342,0.239833,0.381708,0.282525,0.411023,0.358771,0.545231,0.682458,0.124839,-0.14761,0.0128083,0.0208505,-62.7717,-882.695,-94.7037,-134.495,-20.8604,-708.975,-13.3553,-303.286,-1438.58,-330.535,-60.6712,-542.944,-265.119,-524.381,-3602.58,-176.943,-65.9866,-407.892,-3035.43,5.27306,-918.161,0.727899,-24.2672,-1397.61
-15812.7,0.666667,0.0206343,2,3,0,19903.2,-446.77,-2313.26,-1440.53,-1222.87,-1158.72,-1365.26,-1336.69,-1333.43,-2220.61,-1106.38,-2218.96,-1112.27,-1073.23,1.0062,0.880239,0.759113,0.193086,0.188367,31.2455,0.241067,64.4393,1.32966,0.309798,397.66,0.227447,1.32732,0.0717799,0.9403,86.2413,0.371855,2.00194,2.5567,5.52575,6.28312,5.31004,563.204,0.42791,0.0926262,1.4894,0.058356,0.933842,18.0146,0.236453,0.00387776,4.26536,1.71636,47.205,0.179378,0.458624,0.635846,0.25064,0.107981,0.331694,0.059849,0.198192,0.141118,0.39743,0.126693,0.382023,0.064981,0.573925,0.0536663,0.708423,3.14203,0.0965987,1.18618,0.0209352,0.296077,0.053249,0.322337,0.0598297,0.0648002,0.0161055,0.0473002,0.016798,0.20854,0.434368,0.782249,2.72964,0,3.14203,0.0965987,0.000678115,0.00468453,1.18618,0.0209352,0.296077,0.053249,0.322337,0.0598297,0.0648002,0.0161055,0.0473002,0.016798,0.0742854,0.179086,0.0189643,0.0479237,0.0738793,0.0452984,0.0204615,0.0404361,9.84894e-06,1.66829e-05,0.20854,0.434368,0.782249,2.72964,0.103098,0.0288766,0.103098,0.0288766,0.103098,0.0288766,0.103098,0.0288766,0.103098,0.0288766,-0.124627,-0.00766268,-0.0215295,0.0212139,-0.0215295,0.0212139,0,-17.2001,3.26251,-14.4577,1.95554,5.88651,24.8024,-19.0257,3.00816,0.0737706,0.0452157,0.074548,0.219326,0.0651904,0.327451,0.786487,0.314786,1.19849,0.107153,0.183013,0.0187372,0.0469715,0.445196,0.0163778,0.0562792,2.41775,0.0508797,0.0190126,0.168573,0.674023,0.108453,0.0636053,0.146089,0.121733,0.0709412,0.051711,0.349809,0.243748,0.316671,0.185529,0.409268,0.395127,0.618277,0.695721,0.103799,-0.122926,0.0288801,-0.010947,-31.898,-722.394,-65.5866,-215.544,-22.0831,-236.12,-6.95462,-117.273,-1199.63,-287.378,-47.1233,-422.271,-252.103,-343.382,-2916.04,3.75364,-56.2931,-49.4109,-2333.84,5.84888,-758.44,0.964883,-20.2822,-1234.57
-3553.73,1,0.015039,3,7,0,15543.7,-446.788,-2313.38,-1440.53,-1222.75,-1158.74,-1365.36,-1336.82,-1333.3,-2220.67,-1106.46,-2218.87,-1112.25,-1073.19,1.46684,0.844363,0.482141,0.18664,0.204241,31.9151,0.254897,67.5462,1.29365,0.342893,417.868,0.300033,1.51856,0.0638632,0.816754,66.4076,0.392739,2.00529,2.69366,5.16029,6.19864,4.85555,562.087,0.477295,0.0916673,1.56005,0.055017,0.913753,18.8742,0.260488,0.00432924,4.36404,1.48021,45.3383,0.10867,0.3397,0.276254,0.174968,0.0917622,0.127348,0.0242278,0.0738273,0.25072,0.291809,0.296685,0.439545,0.222708,0.436718,0.234887,0.726361,3.51803,0.806696,0.259505,0.121919,0.171089,0.0804645,0.474078,0.255432,0.0277192,0.0136359,0.0321477,0.0220836,0.0448915,0.049929,1.96547,2.93077,0,3.51803,0.806696,0.00107194,0.00319002,0.259505,0.121919,0.171089,0.0804645,0.474078,0.255432,0.0277192,0.0136359,0.0321477,0.0220836,0.322004,0.319977,0.0772175,0.076674,0.012286,0.016652,0.00451251,0.00498034,1.01838e-05,1.28374e-05,0.0448915,0.049929,1.96547,2.93077,0.0369516,0.057743,0.0369516,0.057743,0.0369516,0.057743,0.0369516,0.057743,0.0369516,0.057743,-0.0454361,-0.0590826,-0.00848454,-0.00133961,-0.00848454,-0.00133961,0,-17.1796,3.52541,-14.5187,1.96686,5.78711,24.7866,-19.3482,4.04121,0.313976,0.0341893,0.0110668,0.0447406,0.0255312,0.472186,2.07852,0.155116,0.260369,0.834685,0.317579,0.0219802,0.0158842,0.0526517,0.0130415,0.23835,3.17497,0.0811838,0.124439,0.0916826,0.275295,0.0869965,0.0255923,0.240391,0.273803,0.234946,0.234909,0.282714,0.17565,0.125207,0.075379,0.289396,0.417822,0.44615,0.734995,0.041387,-0.0394158,0.0590508,-0.0555389,-6.7187,-243.981,-13.9582,-484.106,-9.41336,-24.0778,1.5747,-198.792,-162.977,-20.1874,0.138364,-55.9988,-63.8091,-5.04172,-574.968,-67.6505,-10.3826,-39.5856,-309.859,3.2899,-46.9931,-0.78103,3.94322,-101.981
